"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-01","2020","01","01","","2.2","","-5.3","","-1.6","","19.6","","0.0","","","","","","0.0","","5","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-02","2020","01","02","","3.3","","-11.7","","-4.2","","22.2","","0.0","","","","","","1.4","","5","","2","","46",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-03","2020","01","03","","9.1","","-10.0","","-0.4","","18.4","","0.0","","","","","","0.0","","7","","20","","31",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-04","2020","01","04","","8.6","","-3.8","","2.4","","15.6","","0.0","","","","","","0.6","","7","","35","","59",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-05","2020","01","05","","3.7","","-11.9","","-4.1","","22.1","","0.0","","","","","","0.1","","5","","25","","63",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-06","2020","01","06","","0.2","","-9.9","","-4.8","","22.8","","0.0","","","","","","0.0","","5","","36","","63",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-07","2020","01","07","","-6.3","","-13.1","","-9.7","","27.7","","0.0","","","","","","0.5","","5","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-08","2020","01","08","","-7.1","","-14.1","","-10.6","","28.6","","0.0","","","","","","0.2","","7","","5","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-09","2020","01","09","","-13.7","","-18.5","","-16.1","","34.1","","0.0","","","","","","0.0","","7","","33","","35",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-10","2020","01","10","","-7.0","","-20.7","","-13.9","","31.9","","0.0","","","","","","0.0","","6","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-11","2020","01","11","","-10.5","","-20.4","","-15.5","","33.5","","0.0","","","","","","0.0","","7","","36","","35",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-12","2020","01","12","","-19.9","","-25.4","","-22.7","","40.7","","0.0","","","","","","0.3","","7","","36","","42",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-13","2020","01","13","","-25.3","","-31.6","","-28.4","","46.4","","0.0","","","","","","0.3","","7","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-14","2020","01","14","","-28.4","","-32.5","","-30.5","","48.5","","0.0","","","","","","0.0","","7","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-15","2020","01","15","","-27.2","","-33.2","","-30.2","","48.2","","0.0","","","","","","0.0","","7","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-16","2020","01","16","","-27.3","","-29.8","","-28.5","","46.5","","0.0","","","","","","0.0","","7","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-17","2020","01","17","","-22.9","","-27.5","","-25.2","","43.2","","0.0","","","","","","0.0","","7","","34","","35",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-18","2020","01","18","","-18.9","","-28.1","","-23.5","","41.5","","0.0","","","","","","0.0","","7","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-19","2020","01","19","","5.3","","-21.5","","-8.1","","26.1","","0.0","","","","","","0.0","","7","","24","","33",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-20","2020","01","20","","6.9","","-3.7","","1.6","","16.4","","0.0","","","","","","0.0","","7","","26","","38",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-21","2020","01","21","","6.5","","-8.5","","-1.0","","19.0","","0.0","","","","","","0.0","","6","","26","","35",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-22","2020","01","22","","5.1","","-3.4","","0.9","","17.1","","0.0","","","","","","0.0","","7","","28","","45",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-23","2020","01","23","","9.2","","-9.0","","0.1","","17.9","","0.0","","","","","","0.0","","6","","29","","39",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-24","2020","01","24","","9.0","","0.5","","4.8","","13.2","","0.0","","","","","","0.0","","6","","27","","38",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-25","2020","01","25","","8.1","","-2.3","","2.9","","15.1","","0.0","","","","","","0.0","","4","","33","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-26","2020","01","26","","1.5","","-8.3","","-3.4","","21.4","","0.0","","","","","","0.0","","2","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-27","2020","01","27","","6.4","","-5.2","","0.6","","17.4","","0.0","","","","","","0.0","","2","","28","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-28","2020","01","28","","4.4","","-6.6","","-1.1","","19.1","","0.0","","","","","","0.0","","2","","24","","31",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-29","2020","01","29","","6.6","","-11.4","","-2.4","","20.4","","0.0","","","","","","0.0","","1","","28","","42",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-30","2020","01","30","","5.8","","-5.6","","0.1","","17.9","","0.0","","","","","","0.0","","1","","27","","44",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-01-31","2020","01","31","","7.9","","-4.1","","1.9","","16.1","","0.0","","","","","","0.1","","0","","30","","56",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-02-01","2020","02","01","","10.2","","-5.4","","2.4","","15.6","","0.0","","","","","","4.1","","0","","25","","73",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-02-02","2020","02","02","","-1.9","","-11.5","","-6.7","","24.7","","0.0","","","","","","3.2","","6","","28","","36",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-02-03","2020","02","03","","-5.2","","-14.2","","-9.7","","27.7","","0.0","","","","","","0.5","","6","","35","","43",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-02-04","2020","02","04","","0.0","","-20.3","","-10.1","","28.1","","0.0","","","","","","0.2","","6","","29","","65",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-02-05","2020","02","05","","4.1","","-2.0","","1.0","","17.0","","0.0","","","","","","0.1","","0","","29","","57",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-02-06","2020","02","06","","1.9","","-7.1","","-2.6","","20.6","","0.0","","","","","","0.0","","0","","34","","40",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-02-07","2020","02","07","","0.3","","-9.4","","-4.6","","22.6","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-02-08","2020","02","08","","-3.5","","-12.0","","-7.7","","25.7","","0.0","","","","","","3.6","","1","","5","","33",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-02-09","2020","02","09","","1.4","","-12.9","","-5.7","","23.7","","0.0","","","","","","0.4","","1","","31","","46",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-02-10","2020","02","10","","1.4","","-7.8","","-3.2","","21.2","","0.0","","","","","","0.0","","0","","32","","33",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-02-11","2020","02","11","","4.2","","-8.8","","-2.3","","20.3","","0.0","","","","","","0.7","","0","","3","","58",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-02-12","2020","02","12","","-8.1","","-13.7","","-10.9","","28.9","","0.0","","","","","","0.0","","0","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-02-13","2020","02","13","","7.3","","-14.0","","-3.3","","21.3","","0.0","","","","","","0.2","","0","","31","","63",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-02-14","2020","02","14","","1.2","","-10.3","","-4.5","","22.5","","0.0","","","","","","1.3","","0","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-02-15","2020","02","15","","3.6","","-8.9","","-2.7","","20.7","","0.0","","","","","","0.0","","0","","29","","40",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-02-16","2020","02","16","","2.0","","-8.3","","-3.2","","21.2","","0.0","","","","","","0.0","","0","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-02-17","2020","02","17","","-7.0","","-16.7","","-11.9","","29.9","","0.0","","","","","","1.2","","0","","2","","42",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-02-18","2020","02","18","","-5.9","","-17.8","","-11.8","","29.8","","0.0","","","","","","0.6","","2","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-02-19","2020","02","19","","1.5","","-17.9","","-8.2","","26.2","","0.0","","","","","","0.0","","1","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-02-20","2020","02","20","","8.6","","-14.8","","-3.1","","21.1","","0.0","","","","","","0.3","","","","28","","62",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-02-21","2020","02","21","","6.3","","-4.0","","1.2","","16.8","","0.0","","","","","","0.2","","0","","27","","56",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-02-22","2020","02","22","","5.4","","-9.6","","-2.1","","20.1","","0.0","","","","","","0.0","","0","","28","","50",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-02-23","2020","02","23","","0.3","","-10.2","","-5.0","","23.0","","0.0","","","","","","1.6","","0","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-02-24","2020","02","24","","-0.5","","-11.4","","-5.9","","23.9","","0.0","","","","","","0.8","","6","","35","","32",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-02-25","2020","02","25","","0.4","","-16.1","","-7.8","","25.8","","0.0","","","","","","0.0","","5","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-02-26","2020","02","26","","4.9","","-5.2","","-0.2","","18.2","","0.0","","","","","","0.0","","5","","28","","40",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-02-27","2020","02","27","","8.4","","-1.9","","3.2","","14.8","","0.0","","","","","","0.1","","3","","27","","53",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-02-28","2020","02","28","","10.3","","-1.8","","4.2","","13.8","","0.0","","","","","","0.1","","0","","29","","46",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-02-29","2020","02","29","","6.7","","-4.1","","1.3","","16.7","","0.0","","","","","","1.4","","0","","28","","70",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-01","2020","03","01","","3.5","","-12.2","","-4.4","","22.4","","0.0","","","","","","0.1","","5","","26","","48",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-02","2020","03","02","","5.8","","-0.6","","2.6","","15.4","","0.0","","","","","","0.2","","1","","29","","64",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-03","2020","03","03","","7.3","","-4.9","","1.2","","16.8","","0.0","","","","","","0.3","","1","","27","","73",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-04","2020","03","04","","4.2","","-5.4","","-0.6","","18.6","","0.0","","","","","","0.7","","1","","36","","67",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-05","2020","03","05","","8.8","","-8.7","","0.0","","18.0","","0.0","","","","","","0.0","","0","","17","","31",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-06","2020","03","06","","7.7","","-6.9","","0.4","","17.6","","0.0","","","","","","0.0","","1","","3","","32",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-07","2020","03","07","","-6.8","","-15.4","","-11.1","","29.1","","0.0","","","","","","1.8","","1","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-08","2020","03","08","","-7.7","","-20.0","","-13.8","","31.8","","0.0","","","","","","0.0","","3","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-09","2020","03","09","","2.1","","-16.7","","-7.3","","25.3","","0.0","","","","","","0.0","","1","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-10","2020","03","10","","4.4","","-9.2","","-2.4","","20.4","","0.0","","","","","","0.2","","0","","28","","57",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-11","2020","03","11","","3.5","","-4.4","","-0.4","","18.4","","0.0","","","","","","0.0","","1","","1","","41",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-12","2020","03","12","","0.8","","-8.6","","-3.9","","21.9","","0.0","","","","","","1.1","","1","","3","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-13","2020","03","13","","-8.7","","-20.7","","-14.7","","32.7","","0.0","","","","","","2.5","","3","","3","","46",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-14","2020","03","14","","-17.6","","-22.0","","-19.8","","37.8","","0.0","","","","","","1.7","","5","","35","","36",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-15","2020","03","15","","-9.3","","-25.6","","-17.4","","35.4","","0.0","","","","","","0.0","","4","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-16","2020","03","16","","4.0","","-15.3","","-5.6","","23.6","","0.0","","","","","","0.0","","3","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-17","2020","03","17","","1.1","","-7.2","","-3.0","","21.0","","0.0","","","","","","0.2","","3","","36","","56",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-18","2020","03","18","","-7.1","","-10.6","","-8.8","","26.8","","0.0","","","","","","0.1","","1","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-19","2020","03","19","","-8.0","","-12.4","","-10.2","","28.2","","0.0","","","","","","0.4","","1","","16","","33",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-20","2020","03","20","","1.9","","-13.5","","-5.8","","23.8","","0.0","","","","","","0.3","","2","","17","","33",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-21","2020","03","21","","4.8","","-10.3","","-2.8","","20.8","","0.0","","","","","","0.2","","0","","1","","45",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-22","2020","03","22","","7.7","","-7.1","","0.3","","17.7","","0.0","","","","","","0.0","","1","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-23","2020","03","23","","9.9","","-6.7","","1.6","","16.4","","0.0","","","","","","0.4","","0","","2","","43",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-24","2020","03","24","","-2.4","","-5.5","","-3.9","","21.9","","0.0","","","","","","0.7","","1","","35","","39",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-25","2020","03","25","","-0.5","","-9.9","","-5.2","","23.2","","0.0","","","","","","1.5","","0","","34","","33",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-26","2020","03","26","","7.3","","-7.6","","-0.1","","18.1","","0.0","","","","","","0.5","","1","","29","","63",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-27","2020","03","27","","10.1","","-5.2","","2.4","","15.6","","0.0","","","","","","0.0","","0","","27","","48",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-28","2020","03","28","","6.3","","-3.4","","1.4","","16.6","","0.0","","","","","","0.0","","1","","2","","45",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-29","2020","03","29","","11.0","","-1.9","","4.5","","13.5","","0.0","","","","","","0.0","","1","","36","","45",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-30","2020","03","30","","0.2","","-10.1","","-4.9","","22.9","","0.0","","","","","","2.0","","1","","1","","33",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-03-31","2020","03","31","","-7.8","","-12.4","","-10.1","","28.1","","0.0","","","","","","0.0","","4","","35","","44",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-04-01","2020","04","01","","-10.0","","-15.6","","-12.8","","30.8","","0.0","","","","","","0.1","","1","","1","","39",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-04-02","2020","04","02","","-8.4","","-15.0","","-11.7","","29.7","","0.0","","","","","","0.0","","1","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-04-03","2020","04","03","","-7.6","","-11.4","","-9.5","","27.5","","0.0","","","","","","0.0","","1","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-04-04","2020","04","04","","-2.6","","-12.2","","-7.4","","25.4","","0.0","","","","","","0.0","","0","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-04-05","2020","04","05","","-3.3","","-7.9","","-5.6","","23.6","","0.0","","","","","","0.2","","1","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-04-06","2020","04","06","","5.4","","-7.5","","-1.0","","19.0","","0.0","","","","","","1.0","","1","","27","","36",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-04-07","2020","04","07","","4.4","","-3.8","","0.3","","17.7","","0.0","","","","","","1.6","","1","","2","","39",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-04-08","2020","04","08","","4.7","","-4.2","","0.2","","17.8","","0.0","","","","","","0.0","","1","","34","","31",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-04-09","2020","04","09","","13.7","","-3.9","","4.9","","13.1","","0.0","","","","","","0.0","","1","","","","",""
